iter	MultiClass
2958	0.1564990136
2959	0.1564436261
2960	0.1563934932
2961	0.1563624367
2962	0.1563210505
2963	0.1562809779
2964	0.1561600641
2965	0.1561119748
2966	0.1560803793
2967	0.1560147182
2968	0.1559014955
2969	0.1558009155
2970	0.1557355801
2971	0.1556592974
2972	0.1556251644
2973	0.1555555398
2974	0.1555223051
2975	0.1553976411
2976	0.1553455996
2977	0.1552987902
2978	0.1552089105
2979	0.1551599903
2980	0.1551117774
2981	0.1550250976
2982	0.1549705747
2983	0.1549298397
2984	0.1548772592
2985	0.1548059841
2986	0.1547655073
2987	0.1546940189
2988	0.1546502187
2989	0.1545996255
2990	0.1545146748
2991	0.1544710093
2992	0.154414252
2993	0.1543645908
2994	0.154323474
2995	0.1542747784
2996	0.1542172239
2997	0.1541750517
2998	0.154135956
2999	0.1540679595
3000	0.1540033426
3001	0.1538519337
3002	0.1537820172
3003	0.1537076769
3004	0.1535998998
3005	0.1535475775
3006	0.1535060004
3007	0.1534266188
3008	0.1533615303
3009	0.1533006411
3010	0.1532513055
3011	0.1531817596
3012	0.1531303692
3013	0.1530878153
3014	0.1530357176
3015	0.1529754684
3016	0.1529458266
3017	0.1528729347
3018	0.1528449322
3019	0.1527848738
3020	0.1527552657
3021	0.152704201
3022	0.152631994
3023	0.1525558797
3024	0.1524689641
3025	0.1524328326
3026	0.1523664305
3027	0.1523110654
3028	0.152281098
3029	0.1522346143
3030	0.1521498769
3031	0.1520743802
3032	0.1520101338
3033	0.1519625385
3034	0.1519207481
3035	0.1518870867
3036	0.1518373356
3037	0.1518020237
3038	0.1517472313
3039	0.1516522316
3040	0.1515948904
3041	0.1515468684
3042	0.1515001377
3043	0.1514110102
3044	0.1513645265
3045	0.1513085102
3046	0.1512247721
3047	0.1512049885
3048	0.1511623784
3049	0.1511016127
3050	0.1510461242
3051	0.1509790708
3052	0.1509426249
3053	0.1508489501
3054	0.1507845241
3055	0.1507009544
3056	0.1506558068
3057	0.1506241103
3058	0.1505740561
3059	0.1505268874
3060	0.1504842324
3061	0.1504202443
3062	0.1503794981
3063	0.15028241
3064	0.1502293691
3065	0.1501595313
3066	0.1501174489
3067	0.1500834506
3068	0.1500067862
3069	0.1499712272
3070	0.1499190622
3071	0.1498562081
3072	0.1498211095
3073	0.1497931519
3074	0.1497425812
3075	0.1496898547
3076	0.1496533526
3077	0.1496037251
3078	0.1495032461
3079	0.1494667665
3080	0.1494225396
3081	0.1493741247
3082	0.1492764639
3083	0.1491850235
3084	0.1491624553
3085	0.1490843424
3086	0.1490448312
3087	0.1490074871
3088	0.1489706931
3089	0.1489105337
3090	0.1488611756
3091	0.1488291984
3092	0.1487921911
3093	0.1487493003
3094	0.1486795522
3095	0.148625164
3096	0.1485293447
3097	0.1484779319
3098	0.1483938345
3099	0.1483559289
3100	0.148265252
3101	0.1482214068
3102	0.1481597317
3103	0.148118031
3104	0.1480736245
3105	0.1480002049
3106	0.1479407866
3107	0.1478301238
3108	0.1477836626
3109	0.1477449935
3110	0.1477006543
3111	0.1476606042
3112	0.147605082
3113	0.147496474
3114	0.1474324297
3115	0.1473663869
3116	0.1472941912
3117	0.1472445411
3118	0.1471928813
3119	0.147140851
3120	0.1470797709
3121	0.1470350051
3122	0.1469962125
3123	0.1469470677
3124	0.1468896143
3125	0.1468054383
3126	0.1467304917
3127	0.1466914072
3128	0.1466179315
3129	0.1465770281
3130	0.1465061011
3131	0.1464505676
3132	0.1463941921
3133	0.1463539174
3134	0.1462931517
3135	0.1462390891
3136	0.1461967373
3137	0.1461592584
3138	0.1461179395
3139	0.1460709393
3140	0.1460093764
3141	0.1459305562
3142	0.1458560699
3143	0.1458057126
3144	0.1457679417
3145	0.1457321133
3146	0.1456791286
3147	0.1456414139
3148	0.1455923141
3149	0.1455262376
3150	0.1454575899
3151	0.1453918839
3152	0.1453443223
3153	0.1452650417
3154	0.1451722539
3155	0.1451174166
3156	0.1450892793
3157	0.1450439184
3158	0.1449862179
3159	0.1449239926
3160	0.1448760605
3161	0.1448191123
3162	0.1447874719
3163	0.144740337
3164	0.1446965255
3165	0.1446553863
3166	0.1446071734
3167	0.1445532792
3168	0.144474313
3169	0.1444477589
3170	0.144395897
3171	0.1443357264
3172	0.1442885466
3173	0.1442429274
3174	0.1442030906
3175	0.14416075
3176	0.1440710162
3177	0.1439859083
3178	0.1439385937
3179	0.1438930531
3180	0.1438398214
3181	0.1437901938
3182	0.1437149441
3183	0.1436794188
3184	0.1436289043
3185	0.143584217
3186	0.1435481641
3187	0.1434522549
3188	0.1434075789
3189	0.1433681687
3190	0.1433213482
3191	0.1432766048
3192	0.1432313898
3193	0.1432021747
3194	0.1431470342
3195	0.1431024817
3196	0.1430395827
3197	0.1430035522
3198	0.1429728437
3199	0.1429298406
3200	0.1428939
3201	0.1428479889
3202	0.1427903446
3203	0.1427026879
3204	0.1426603136
3205	0.1426352416
3206	0.1425901501
3207	0.1425580045
3208	0.14251508
3209	0.1424868193
3210	0.1424259189
3211	0.1423688023
3212	0.1423251592
3213	0.1422678742
3214	0.142220728
3215	0.1421834287
3216	0.1421081453
3217	0.1420442583
3218	0.1419981001
3219	0.1419463168
3220	0.1418583907
3221	0.14182629
3222	0.1417756744
3223	0.1416907012
3224	0.1416507185
3225	0.1415968131
3226	0.1415380235
3227	0.1415054175
3228	0.1414675681
3229	0.1414224766
3230	0.1413877935
3231	0.141319404
3232	0.1412692712
3233	0.1412232254
3234	0.1411992312
3235	0.1411609215
3236	0.1411350298
3237	0.1410941151
3238	0.1410503935
3239	0.1409951969
3240	0.1409650835
3241	0.1409278741
3242	0.1408827377
3243	0.1408429907
3244	0.1407890179
3245	0.140753852
3246	0.1406937712
3247	0.1406319613
3248	0.1405522316
3249	0.1404711434
3250	0.140441917
3251	0.1403774012
3252	0.14032454
3253	0.1402777082
3254	0.1402335823
3255	0.1401524042
3256	0.1400730675
3257	0.1400400798
3258	0.1399868143
3259	0.1399327742
3260	0.1398865936
3261	0.1398545715
3262	0.1398070773
3263	0.1397710468
3264	0.1397150866
3265	0.1396459112
3266	0.1396001124
3267	0.1395464091
3268	0.1395146003
3269	0.1394157494
3270	0.139366672
3271	0.1392704148
3272	0.1392389091
3273	0.1392049782
3274	0.1391628734
3275	0.139109608
3276	0.1390629895
3277	0.1389929271
3278	0.138957065
3279	0.1388647376
3280	0.1387974933
3281	0.1387606769
3282	0.138723052
3283	0.1386694273
3284	0.1386359231
3285	0.1385739672
3286	0.138537555
3287	0.1384759135
3288	0.1384294073
3289	0.1383847762
3290	0.1382862734
3291	0.1382223863
3292	0.1381635406
3293	0.1381060647
3294	0.138041605
3295	0.1380088419
3296	0.1379696563
3297	0.1379127081
3298	0.1378761948
3299	0.1378062559
3300	0.1377598845
3301	0.1376938865
3302	0.1376519277
3303	0.1376415418
3304	0.137591308
3305	0.1375551989
3306	0.137447781
3307	0.1373792456
3308	0.1373464937
3309	0.1373138203
3310	0.1372568497
3311	0.13721342
3312	0.1371603566
3313	0.1371297605
3314	0.1370936289
3315	0.1370733849
3316	0.1370271707
3317	0.1369973604
3318	0.1369594886
3319	0.1368966232
3320	0.1368425943
3321	0.1367982102
3322	0.1367378375
3323	0.1366959348
3324	0.1366648671
3325	0.1366106809
3326	0.1365842616
3327	0.1365528907
3328	0.1364936183
3329	0.1364414981
3330	0.1364103406
3331	0.1363705936
3332	0.1363313295
3333	0.1362814998
3334	0.136236981
3335	0.1362138963
3336	0.1361718139
3337	0.1361301358
3338	0.1360725027
3339	0.1360003294
3340	0.1359682511
3341	0.1358781805
3342	0.1358451591
3343	0.1357891203
3344	0.1357104461
3345	0.1356771776
3346	0.1356336918
3347	0.1356034661
3348	0.1355486513
3349	0.1355027851
3350	0.1354623083
3351	0.1354039229
3352	0.135339744
3353	0.1353088895
3354	0.1352506951
3355	0.1352199641
3356	0.1351839449
3357	0.135133464
3358	0.1350712387
3359	0.1350200841
3360	0.1349669422
3361	0.1349011576
3362	0.1348673503
3363	0.1348335204
3364	0.134762077
3365	0.134696225
3366	0.1346681776
3367	0.1346023706
3368	0.1345573015
3369	0.1344985232
3370	0.1344162223
3371	0.1343485177
3372	0.1343179216
3373	0.1342268292
3374	0.1341908885
3375	0.1341383978
3376	0.1341153693
3377	0.1340776209
3378	0.1340405799
3379	0.1339755251
3380	0.1339445809
3381	0.1339176787
3382	0.1338182103
3383	0.1337577365
3384	0.1337024501
3385	0.1336200257
3386	0.1335803348
3387	0.1334810236
3388	0.133443017
3389	0.1334142734
3390	0.1333731454
3391	0.1333292666
3392	0.1333047559
3393	0.1332548365
3394	0.1332011332
3395	0.1331440053
3396	0.1331067847
3397	0.1330679696
3398	0.1330198578
3399	0.1329917431
3400	0.1329578346
3401	0.1329232301
3402	0.1328703352
3403	0.1328397053
3404	0.1328008229
3405	0.132742112
3406	0.1326820424
3407	0.1326341664
3408	0.1325990678
3409	0.1325587819
3410	0.1325158238
3411	0.132488203
3412	0.1324455592
3413	0.1323810659
3414	0.1323152925
3415	0.132240548
3416	0.1321951534
3417	0.1321720126
3418	0.1321411919
3419	0.132113268
3420	0.1320549612
3421	0.1319719192
3422	0.131918811
3423	0.1318538573
3424	0.1317563201
3425	0.1317220748
3426	0.1316684389
3427	0.1316179019
3428	0.1315496696
3429	0.131504668
3430	0.1314683568
3431	0.131409803
3432	0.1313601866
3433	0.1312926393
3434	0.1312235312
3435	0.1311930473
3436	0.1311596778
3437	0.1311316416
3438	0.1310707749
3439	0.1310015658
3440	0.1309408675
3441	0.130875139
3442	0.1308221431
3443	0.1307598953
3444	0.1307241118
3445	0.1306595287
3446	0.1306119558
3447	0.1305761836
3448	0.1304945339
3449	0.1304523168
3450	0.130411986
3451	0.1303698362
3452	0.1303072741
3453	0.1302227276
3454	0.130183048
3455	0.1301240451
3456	0.1300723965
3457	0.1300476052
3458	0.1299321481
3459	0.1298793767
3460	0.1298159276
3461	0.1297872402
3462	0.1297404533
3463	0.1296953057
3464	0.1296589159
3465	0.129619023
3466	0.129569575
3467	0.1295276386
3468	0.1294535791
3469	0.1294248692
3470	0.1293940035
3471	0.1293571534
3472	0.1293356069
3473	0.1292885169
3474	0.1292245962
3475	0.1291678389
3476	0.1291255095
3477	0.1290753093
3478	0.1290232116
3479	0.1289823531
3480	0.1289500502
3481	0.1288984466
3482	0.1288651669
3483	0.1288223435
3484	0.1287802948
3485	0.1287317339
3486	0.1286957483
3487	0.1286690707
3488	0.1286137506
3489	0.128564516
3490	0.1285436545
3491	0.1284711556
3492	0.1284286241
3493	0.1283805797
3494	0.1283447962
3495	0.1282927771
3496	0.1282592279
3497	0.1281941283
3498	0.1281634423
3499	0.1280823764
3500	0.1280445382
3501	0.127998672
3502	0.1279725895
3503	0.1279488312
3504	0.1278900191
3505	0.1278329587
3506	0.1278003302
3507	0.1277609089
3508	0.12772087
3509	0.1276926542
3510	0.1276395684
3511	0.1275842258
3512	0.1275606022
3513	0.1275106041
3514	0.1274849483
3515	0.1274356912
3516	0.1274030179
3517	0.1273822798
3518	0.127339535
3519	0.127278163
3520	0.1272026101
3521	0.127177336
3522	0.1271497602
3523	0.1270782605
3524	0.1270122289
3525	0.1269746827
3526	0.1269515306
3527	0.1268952561
3528	0.1268635708
3529	0.1268187938
3530	0.1267849527
3531	0.1267529194
3532	0.1266830478
3533	0.1266541583
3534	0.1266278624
3535	0.1265820524
3536	0.1265074538
3537	0.1264754654
3538	0.1263998564
3539	0.1263494653
3540	0.1263082587
3541	0.1262725314
3542	0.126243698
3543	0.1262157067
3544	0.1261983595
3545	0.1261432864
3546	0.1260788828
3547	0.1260432116
3548	0.1259838158
3549	0.1259590132
3550	0.1259157856
3551	0.1258797214
3552	0.1258296223
3553	0.1257947482
3554	0.1257512287
3555	0.1257269539
3556	0.1256361871
3557	0.1255674496
3558	0.1255144985
3559	0.1254874504
3560	0.1254284812
3561	0.1253597773
3562	0.1252977878
3563	0.1252369211
3564	0.1252076498
3565	0.1251737189
3566	0.1251532728
3567	0.125122351
3568	0.1250641116
3569	0.1250015719
3570	0.124974142
3571	0.1249431641
3572	0.1248981288
3573	0.1248291891
3574	0.1248011754
3575	0.1247788318
3576	0.124726532
3577	0.1246755907
3578	0.1246541678
3579	0.1246052813
3580	0.1245565183
3581	0.1245208134
3582	0.1244698722
3583	0.1244424984
3584	0.1244119808
3585	0.1243892779
3586	0.1243179018
3587	0.1242808159
3588	0.1242278312
3589	0.1241984925
3590	0.1241536818
3591	0.1241064682
3592	0.124062769
3593	0.1240295455
3594	0.1240093576
3595	0.1239579561
3596	0.1239003567
3597	0.1238449243
3598	0.1238189316
3599	0.1237602992
3600	0.1237271767
3601	0.1236988374
3602	0.1236718117
3603	0.1236332437
3604	0.1235717931
3605	0.1235379745
3606	0.1235009784
3607	0.1234784214
3608	0.1234230564
3609	0.1233883283
3610	0.1233187599
3611	0.1232884444
3612	0.1232180564
3613	0.1231664752
3614	0.1231390677
3615	0.1231155676
3616	0.1230459768
3617	0.1230205118
3618	0.1229893542
3619	0.1229550191
3620	0.1229190223
3621	0.1228647239
3622	0.1228398203
3623	0.1228073491
3624	0.1227598548
3625	0.1227247226
3626	0.1226884001
3627	0.122656524
3628	0.1225994523
3629	0.122563186
3630	0.1225406066
3631	0.1224948077
3632	0.1224225559
3633	0.1223866489
3634	0.1223159015
3635	0.1222844071
3636	0.1222237537
3637	0.1221867464
3638	0.1221542527
3639	0.1221147191
3640	0.1220763981
3641	0.122039256
3642	0.1219520934
3643	0.1218785952
3644	0.1218442377
3645	0.121806624
3646	0.1217486765
3647	0.1216984427
3648	0.1216583701
3649	0.1216382608
3650	0.1216122008
3651	0.1215689619
3652	0.1215332682
3653	0.1215123618
3654	0.1214653054
3655	0.1214024177
3656	0.1213706426
3657	0.121336824
3658	0.1213088102
3659	0.1212785284
3660	0.1212424081
3661	0.12121088
3662	0.1211643851
3663	0.1211274002
3664	0.1210776828
3665	0.1210089565
3666	0.1209469782
3667	0.1208873465
3668	0.1208552234
3669	0.120816588
3670	0.1207576075
3671	0.1206878932
3672	0.1206535356
3673	0.1206121718
3674	0.1205790381
3675	0.1205465781
3676	0.1205115357
3677	0.1204648835
3678	0.1204491981
3679	0.1204268096
3680	0.1203932267
3681	0.1203621365
3682	0.120333786
3683	0.1203066143
3684	0.1202803746
3685	0.1202432774
3686	0.1201734732
3687	0.1201387452
3688	0.1200908243
3689	0.1200360431
3690	0.1199437156
3691	0.1198484352
3692	0.1198139092
3693	0.1197836387
3694	0.1197183032
3695	0.1196740875
3696	0.1196323757
3697	0.1196119633
3698	0.1195711609
3699	0.1195348834
3700	0.1195057356
3701	0.1194482597
3702	0.1193881003
3703	0.119315927
3704	0.1192674784
3705	0.1192187042
3706	0.1191807649
3707	0.1191449365
3708	0.1191015629
3709	0.1190791856
3710	0.1190425264
3711	0.1190073829
3712	0.118973845
3713	0.1189439
3714	0.1189169529
3715	0.1188684931
3716	0.1188405243
3717	0.118792783
3718	0.1187591553
3719	0.118729143
3720	0.1186891041
3721	0.1186405095
3722	0.1186004594
3723	0.1185433203
3724	0.118528825
3725	0.1185039551
3726	0.1184828353
3727	0.1184439754
3728	0.1184079112
3729	0.1183886889
3730	0.118342834
3731	0.1183040639
3732	0.1182438483
3733	0.1182043035
3734	0.118161031
3735	0.1181323323
3736	0.1180898906
3737	0.1180556005
3738	0.1180138774
3739	0.1179494289
3740	0.1179201577
3741	0.1178917173
3742	0.1178612446
3743	0.1178298512
3744	0.1177850854
3745	0.1177415771
3746	0.1176978442
3747	0.1176444103
3748	0.1176127251
3749	0.1175704743
3750	0.1175289421
3751	0.1174897341
3752	0.1174621245
3753	0.117414271
3754	0.1173873127
3755	0.1173623978
3756	0.1173059886
3757	0.1172833194
3758	0.117233063
3759	0.1171686258
3760	0.1171325167
3761	0.1171073549
3762	0.1170667097
3763	0.117019541
3764	0.1169767625
3765	0.1169434155
3766	0.1169285497
3767	0.1169066103
3768	0.1168803369
3769	0.1168396243
3770	0.1168045257
3771	0.1167794088
3772	0.1167433222
3773	0.1167202599
3774	0.1166633679
3775	0.1165880171
3776	0.1165532554
3777	0.1165260725
3778	0.116511566
3779	0.1164652507
3780	0.1164351148
3781	0.1164059783
3782	0.1163695997
3783	0.1163440449
3784	0.1163130108
3785	0.1162926433
3786	0.116257556
3787	0.1162182581
3788	0.1161798473
3789	0.1161385958
3790	0.1160963899
3791	0.1160524886
3792	0.1160082168
3793	0.1159491914
3794	0.1159212002
3795	0.1158954095
3796	0.1158560668
3797	0.1158010386
3798	0.1157740803
3799	0.1157447192
3800	0.1157187489
3801	0.1156790918
3802	0.1156507524
3803	0.1156198756
3804	0.1155955109
3805	0.1155501724
3806	0.1155068438
3807	0.1154517482
3808	0.1154103732
3809	0.1153747693
3810	0.1153288245
3811	0.1152948824
3812	0.1152439861
3813	0.1151949761
3814	0.1151584628
3815	0.1151314596
3816	0.1150963498
3817	0.1150792384
3818	0.1150446114
3819	0.115018293
3820	0.1149838569
3821	0.1149483653
3822	0.1149160176
3823	0.1148954368
3824	0.1148588898
3825	0.1148401054
3826	0.1148099808
3827	0.114752606
3828	0.1147195172
3829	0.114690201
3830	0.1146523179
3831	0.1145993332
3832	0.1145319654
3833	0.1144901301
3834	0.1144413446
3835	0.1144132074
3836	0.1143840147
3837	0.1143519589
3838	0.1143138288
3839	0.1142594069
3840	0.1142263518
3841	0.1141929823
3842	0.114139133
3843	0.1140812529
3844	0.1140470638
3845	0.114020375
3846	0.1139831206
3847	0.1139588345
3848	0.1139112168
3849	0.1138799357
3850	0.1138543921
3851	0.1138086831
3852	0.113755631
3853	0.1136924064
3854	0.1136567128
3855	0.1136162023
3856	0.1135969351
3857	0.1135247619
3858	0.1134591457
3859	0.1134323446
3860	0.1134131111
3861	0.1133349758
3862	0.1133091739
3863	0.1132692922
3864	0.1132121532
3865	0.113173035
3866	0.1131282242
3867	0.1130911495
3868	0.1130493591
3869	0.113021278
3870	0.1129812166
3871	0.1129588281
3872	0.1129108735
3873	0.1128962322
3874	0.112842731
3875	0.1127779008
3876	0.1127001136
3877	0.112666542
3878	0.1126435247
3879	0.1126130745
3880	0.112593347
3881	0.1125667704
3882	0.11253577
3883	0.1124887586
3884	0.1124496516
3885	0.1124222666
3886	0.1123743794
3887	0.1123398198
3888	0.1122858021
3889	0.1122704198
3890	0.1122432032
3891	0.1122021763
3892	0.1121664826
3893	0.1121421853
3894	0.1121117576
3895	0.1120701243
3896	0.1120411001
3897	0.1120008142
3898	0.1119593606
3899	0.111939633
3900	0.1119177498
3901	0.1118889164
3902	0.1118674148
3903	0.1118315191
3904	0.1118061664
3905	0.1117708657
3906	0.1117370471
3907	0.1117016902
3908	0.1116713748
3909	0.1116433273
3910	0.1116174132
3911	0.1115856269
3912	0.1115559626
3913	0.1115164964
3914	0.1114963534
3915	0.1114673965
3916	0.111445154
3917	0.1113787968
3918	0.11135103
3919	0.1113243524
3920	0.1112948678
3921	0.1112579727
3922	0.1112136223
3923	0.1111937376
3924	0.1111561464
3925	0.1111150184
3926	0.1110565096
3927	0.11103274
3928	0.1110017284
3929	0.1109841903
3930	0.110961959
3931	0.1109272309
3932	0.1109045617
3933	0.1108602674
3934	0.1108273583
3935	0.110791833
3936	0.1107535457
3937	0.110738343
3938	0.1107009091
3939	0.1106799801
3940	0.1106458135
3941	0.1106006097
3942	0.1105677006
3943	0.1105358694
3944	0.1104989743
3945	0.110479157
3946	0.1104062651
3947	0.1103802611
3948	0.1103545491
3949	0.1102851379
3950	0.1102539242
3951	0.1102339272
3952	0.1102107864
3953	0.1101544221
3954	0.1101252631
3955	0.1100991356
3956	0.1100622967
3957	0.1100400766
3958	0.1100167786
3959	0.1099920996
3960	0.1099585392
3961	0.1099068345
3962	0.109849673
3963	0.1098244101
3964	0.1097832484
3965	0.1097526747
3966	0.1097348447
3967	0.1096988479
3968	0.109669891
3969	0.1096528469
3970	0.1096206452
3971	0.1095910707
3972	0.109556062
3973	0.1095082646
3974	0.1094675969
3975	0.1094364281
3976	0.1094108284
3977	0.1093815234
3978	0.1093318959
3979	0.1093065095
3980	0.1092890949
3981	0.1092677506
3982	0.1092406575
3983	0.1092157202
3984	0.1091941401
3985	0.1091384607
3986	0.1091011053
3987	0.109071834
3988	0.1090464027
3989	0.1090200844
3990	0.1089973253
3991	0.108954558
3992	0.1089288909
3993	0.1089043915
3994	0.1088550559
3995	0.1087975463
3996	0.1087636267
3997	0.108739509
3998	0.1086820893
3999	0.1086303509
4000	0.1086013828
4001	0.1085362045
4002	0.108485151
4003	0.1084687919
4004	0.1084212527
4005	0.1083829205
4006	0.1083552997
4007	0.1083167766
4008	0.1082882688
4009	0.1082302203
4010	0.108206316
4011	0.1081741704
4012	0.1081550828
4013	0.1080701546
4014	0.1080440384
4015	0.1079952192
4016	0.1079579649
4017	0.1079280648
4018	0.1078716444
4019	0.1078525007
4020	0.1078185025
4021	0.1077333609
4022	0.1076929852
4023	0.1076344651
4024	0.1076043854
4025	0.1075439116
4026	0.1074562213
4027	0.1074183719
4028	0.1073769969
4029	0.1073577185
4030	0.1073367896
4031	0.1072922146
4032	0.1072685348
4033	0.1072419358
4034	0.1072219276
4035	0.1071942844
4036	0.1071705822
4037	0.1071151947
4038	0.1070800287
4039	0.1070469849
4040	0.1070208125
4041	0.1070075747
4042	0.1069537928
4043	0.1069193118
4044	0.1068857964
4045	0.1068598373
4046	0.1068217409
4047	0.106779681
4048	0.1067185784
4049	0.1066944832
4050	0.106673835
4051	0.1066424641
4052	0.1065937011
4053	0.1065255362
4054	0.1064979379
4055	0.1064724954
4056	0.1064436395
4057	0.1064287513
4058	0.1063987053
4059	0.1063660095
4060	0.1063344028
4061	0.1062443321
4062	0.1062082904
4063	0.1061885741
4064	0.1061747413
4065	0.1061613351
4066	0.106147491
4067	0.1061318842
4068	0.1060845247
4069	0.1060668855
4070	0.1060379736
4071	0.1060066925
4072	0.1059575702
4073	0.1058972199
4074	0.1058570239
4075	0.1058304698
4076	0.1057874891
4077	0.1057702206
4078	0.1057430489
4079	0.1056869765
4080	0.105638191
4081	0.1056139724
4082	0.1055702956
4083	0.1055485022
4084	0.1054966964
4085	0.1054426787
4086	0.1054155632
4087	0.1053734471
4088	0.1053482404
4089	0.1053216863
4090	0.105295469
4091	0.1052547115
4092	0.1052152003
4093	0.1051862996
4094	0.1051627883
4095	0.1051278469
4096	0.105089088
4097	0.1050588511
4098	0.1050341833
4099	0.1050042832
4100	0.104961864
4101	0.104902805
4102	0.1048555129
4103	0.1048293854
4104	0.1047748288
4105	0.1047478929
4106	0.1047213949
4107	0.1046809968
4108	0.1046471669
4109	0.1046041751
4110	0.104568066
4111	0.1045415568
4112	0.1045179781
4113	0.1044921314
4114	0.1044600306
4115	0.1043935162
4116	0.1043548584
4117	0.1043309429
4118	0.10428785
4119	0.1042610938
4120	0.1042175742
4121	0.1041872138
4122	0.1041343638
4123	0.1040955825
4124	0.104077775
4125	0.104051524
4126	0.1039982024
4127	0.1039697957
4128	0.1039256025
4129	0.1039033487
4130	0.1038486686
4131	0.1037965933
4132	0.1037588337
4133	0.1037206362
4134	0.1036948344
4135	0.1036778802
4136	0.1036494173
4137	0.1036141391
4138	0.1035968256
4139	0.1035737297
4140	0.1035387995
4141	0.1034912828
4142	0.1034574305
4143	0.1034224779
4144	0.1033886256
4145	0.1033627789
4146	0.1033160594
4147	0.1032949171
4148	0.1032513863
4149	0.1032199144
4150	0.1031708931
4151	0.1031405215
4152	0.1031237582
4153	0.1030966988
4154	0.1030627118
4155	0.1030413226
4156	0.1030011377
4157	0.102980467
4158	0.1029420001
4159	0.1029197463
4160	0.1028979753
4161	0.1028669187
4162	0.1028426439
4163	0.1028045475
4164	0.1027730418
4165	0.1027269511
4166	0.1026936939
4167	0.10264154
4168	0.1025767323
4169	0.1025213336
4170	0.1025017071
4171	0.1024522255
4172	0.1024003187
4173	0.1023551374
4174	0.1023077217
4175	0.1022844237
4176	0.1022141143
4177	0.1021818115
4178	0.1021479143
4179	0.1021311397
4180	0.1021151511
4181	0.1020925492
4182	0.1020536444
4183	0.1020273485
4184	0.1019964492
4185	0.1019748803
4186	0.1019553998
4187	0.1019152598
4188	0.1018714371
4189	0.101810155
4190	0.1017748431
4191	0.1017554973
4192	0.1017272478
4193	0.1017013786
4194	0.1016560625
4195	0.1016137219
4196	0.1015866738
4197	0.1015460286
4198	0.1015208331
4199	0.1014815689
4200	0.1014600225
4201	0.1014252495
4202	0.1013894548
4203	0.101363855
4204	0.1013440489
4205	0.101322873
4206	0.1013005069
4207	0.1012619277
4208	0.1012251786
4209	0.1012071577
4210	0.1011814906
4211	0.1011635483
4212	0.1011257101
4213	0.1010928347
4214	0.1010624182
4215	0.1010233224
4216	0.1009995641
4217	0.1009620964
4218	0.1009326343
4219	0.1009071805
4220	0.1008840172
4221	0.1008356696
4222	0.1007960574
4223	0.1007688521
4224	0.1007290602
4225	0.1007013496
4226	0.1006519466
4227	0.1006169154
4228	0.1005973002
4229	0.1005593497
4230	0.100542418
4231	0.1005221964
4232	0.1004976072
4233	0.1004718727
4234	0.1004344387
4235	0.1003997893
4236	0.1003731229
4237	0.1003480733
4238	0.1003194869
4239	0.1003011629
4240	0.1002786396
4241	0.1002521529
4242	0.1002112158
4243	0.100194677
4244	0.1001630254
4245	0.1001453751
4246	0.1001061895
4247	0.1000880451
4248	0.1000662404
4249	0.100033365
4250	0.09999828886
4251	0.09997843784
4252	0.0999266882
4253	0.09990702805
4254	0.09987827326
4255	0.09986075766
4256	0.09983098112
4257	0.09981188237
4258	0.09977954587
4259	0.09976949685
4260	0.09973847401
4261	0.09971381743
4262	0.09968841979
4263	0.09966441443
4264	0.09964461955
4265	0.09963033759
4266	0.09958949029
4267	0.09955703028
4268	0.09953481016
4269	0.09949929614
4270	0.0994566636
4271	0.09943738521
4272	0.09941267248
4273	0.0993938432
4274	0.09935286117
4275	0.0993221078
4276	0.09928215875
4277	0.09924444405
4278	0.09921262403
4279	0.09918566571
4280	0.09914810821
4281	0.09912419267
4282	0.09909645962
4283	0.0990566453
4284	0.0990351999
4285	0.09900770265
4286	0.09898613375
4287	0.09895294392
4288	0.0989171492
4289	0.09889124631
4290	0.09885871893
4291	0.09884048473
4292	0.0988123138
4293	0.09878736528
4294	0.09875111022
4295	0.09870030373
4296	0.09867625345
4297	0.09864780182
4298	0.09861388217
4299	0.09858966347
4300	0.09857108121
4301	0.09854845688
4302	0.09852055542
4303	0.09850158018
4304	0.09847071453
4305	0.09844423902
4306	0.098412419
4307	0.09839320797
4308	0.09837238011
4309	0.09835309049
4310	0.0983031261
4311	0.09826734261
4312	0.09823634223
4313	0.09822478866
4314	0.0982064085
4315	0.0981723878
4316	0.09814190391
4317	0.09812013291
4318	0.09809950716
4319	0.09804850979
4320	0.09801401752
4321	0.0979940093
4322	0.09792740508
4323	0.09789750504
4324	0.09786677413
4325	0.09780448144
4326	0.09776785586
4327	0.09774547855
4328	0.09771519676
4329	0.09768177114
4330	0.09765281425
4331	0.09762252123
4332	0.09758940999
4333	0.09756765022
4334	0.09754879848
4335	0.09749344467
4336	0.097461445
4337	0.09739156222
4338	0.09737165506
4339	0.09734307992
4340	0.09730187333
4341	0.09726921121
4342	0.09724953983
4343	0.0972314516
4344	0.0971979137
4345	0.09715752675
4346	0.09711822892
4347	0.09708616188
4348	0.09706417755
4349	0.09702312815
4350	0.09699843788
4351	0.09697625144
4352	0.09695436816
4353	0.09692109973
4354	0.09690540305
4355	0.09687768124
4356	0.09684178547
4357	0.09680144343
4358	0.09677321635
4359	0.09675762073
4360	0.09671955796
4361	0.09669986413
4362	0.09667414089
4363	0.09665427864
4364	0.09663300167
4365	0.09660214725
4366	0.09658097133
4367	0.09653974229
4368	0.0965109875
4369	0.09648159271
